task_id,benchmark,entropy,length_words,bucket
BigCodeBench/1116,BigCodeBench,5.365609602737005,69,Low
BigCodeBench/1117,BigCodeBench,5.927925706222993,89,High
BigCodeBench/1118,BigCodeBench,5.413909765557392,64,Low
BigCodeBench/1119,BigCodeBench,5.362207072676478,58,Low
BigCodeBench/1120,BigCodeBench,5.956424090154458,88,High
BigCodeBench/1121,BigCodeBench,5.956424090154458,88,High
BigCodeBench/1122,BigCodeBench,5.790223989277814,85,High
BigCodeBench/1123,BigCodeBench,6.072066649215463,124,High
BigCodeBench/1124,BigCodeBench,5.886876494112947,112,High
BigCodeBench/1125,BigCodeBench,5.732983161049545,84,Low
BigCodeBench/1126,BigCodeBench,5.440361758939866,55,Low
BigCodeBench/1127,BigCodeBench,5.624747626002142,80,Low
BigCodeBench/1128,BigCodeBench,5.943964299708046,101,High
BigCodeBench/1129,BigCodeBench,5.979097891134811,104,High
BigCodeBench/1130,BigCodeBench,5.4998288046042525,69,Low
BigCodeBench/1131,BigCodeBench,5.644318263694546,76,Low
BigCodeBench/1132,BigCodeBench,5.599112774170538,84,Low
BigCodeBench/1133,BigCodeBench,5.704987371656209,85,Low
BigCodeBench/1134,BigCodeBench,5.75527950842606,102,High
BigCodeBench/1135,BigCodeBench,5.720008725308061,96,Low
BigCodeBench/1136,BigCodeBench,5.755880995724388,87,High
BigCodeBench/1137,BigCodeBench,5.494309137239127,60,Low
BigCodeBench/1138,BigCodeBench,5.73586309613736,90,Low
BigCodeBench/1139,BigCodeBench,5.838390439830199,107,High
